COLLECTED_NAME,MASTER GENOTYPE ID
MO_20_04_24_C_X,E141
MO_20_04_25_C_X,E144
MO_20_04_26_C_X,E145
MO_20_04_27_C_X,E146
MO_20_04_28_C_X,E147
MO_20_04_29_C_X,E148
MO_20_05_01_C_X,E149
MO_20_05_02_C_X,E150
MO_20_05_03_C_X,E151
MO_20_05_04_C_X,E152
MO_20_05_05_C_X,E153
MO_20_05_06_C_X,E155
MO_20_05_07_C_X,E154
MO_20_05_08_C_X,E156
MO_20_05_09_C_X,E157
MO_20_05_10_C_X,E158
MO_20_05_11_C_X,E161
MO_20_05_12_C_X,E163
MO_20_05_13_C_X,E162
MO_20_05_14_C_X,E169
MO_20_05_15_C_X,E164
MO_20_05_16_C_X,E165
MO_20_05_17_C_X,E166
MO_20_05_18_C_X,NO TAG
MO_20_05_19_C_X,E170
MO_20_05_20_C_X,E172
MO_20_05_21_C_X,E173
MO_20_05_22_C_X,E174
MO_20_05_23_C_X,E175
MO_20_05_24_C_X,E176
MO_20_05_25_C_X,E177
MO_20_05_26_C_X,E179
MO_20_05_27_C_X,E180
MO_20_05_28_C_X,E181
MO_20_05_29_C_X,E182
MO_20_06_01_C_X,E183
MO_20_06_02_C_X,E184
MO_20_06_03_C_X,E185
MO_20_06_04_C_X,E186
MO_20_06_05_C_X,E187
MO_20_06_06_C_X,E188
MO_20_06_07_C_X,E189
MO_20_06_08_C_X,E190
MO_20_06_09_C_X,E192
MO_20_06_10_C_X,E193
MO_20_06_11_C_X,E194
MO_20_06_12_C_X,E195
MO_20_06_13_C_X,E197
MO_20_06_14_C_X,E199
MO_20_06_15_C_X,E198
MO_20_06_16_C_X,E201
MO_20_06_17_C_X,E202
MO_20_06_18_C_X,E203
MO_20_06_19_C_X,E204
MO_20_06_20_C_X,E205
MO_20_06_21_C_X,E207
MO_20_06_22_C_X,E206
MO_20_06_23_C_X,E209
MO_20_06_24_C_X,E210
MO_20_06_25_C_X,E211
MO_20_06_26_C_X,E213
MO_20_06_27_C_X,E214
MO_20_06_28_C_X,E215
MO_20_06_29_C_X,E217
MO_20_09_01_C_X,E355
MO_20_09_02_C_X,E357
MO_20_09_03_C_X,E358
MO_20_09_04_C_X,E358
MO_20_09_05_C_X,E361
MO_20_09_06_C_X,E362
MO_20_09_07_C_X,E366
MO_20_09_08_C_X,E368
MO_20_09_09_C_X,E371
MO_20_09_10_C_X,E372
MO_20_09_11_C_X,E373
MO_20_09_12_C_X,E374
MO_20_09_13_C_X,E375
MO_20_09_14_C_X,E376
MO_20_09_15_C_X,E377
MO_20_09_16_C_X,E379
MO_20_09_17_C_X,E380
MO_20_09_18_C_X,E381
MO_20_09_19_C_X,E382
MO_20_09_20_C_X,E384
MO_20_09_21_C_X,E385
MO_20_09_22_C_X,E386
MO_20_09_23_C_X,E387
MO_20_09_24_C_X,E388
MO_20_09_25_C_X,E390
MO_20_09_26_C_X,E392
MO_20_09_27_C_X,E394
MO_20_09_28_C_X,E396
MO_20_09_29_C_X,E397
MO_20_10_01_C_X,E399
MO_20_10_02_C_X,E400
MO_20_10_03_C_X,E401
MO_20_10_04_C_X,E403
MO_20_10_05_C_X,E404
MO_20_10_06_C_X,E405
MO_20_10_07_C_X,E406
MO_20_10_08_C_X,E408
MO_20_10_09_C_X,E409
MO_20_10_10_C_X,E410
MO_20_10_11_C_X,E411
MO_20_10_12_C_X,E413
MO_20_10_13_C_X,E415
MO_20_01_01_C_Y,E1
MO_20_01_02_C_Y,E2
MO_20_01_03_C_Y,E5
MO_20_01_04_C_Y,E7
MO_20_01_05_C_Y,E8
MO_20_01_06_C_Y,E11
MO_20_01_07_C_Y,E12
MO_20_01_08_C_Y,E13
MO_20_01_09_C_Y,E14
MO_20_01_10_C_Y,E15
MO_20_01_11_C_Y,E16
MO_20_01_12_C_Y,E17
MO_20_01_13_C_Y,E16
MO_20_01_14_C_Y,E17
MO_20_01_15_C_Y,E19
MO_20_01_16_C_Y,E20
MO_20_01_17_C_Y,E22
MO_20_01_18_C_Y,E24
MO_20_01_19_C_Y,E25
MO_20_01_20_C_Y,E26
MO_20_01_21_C_Y,E27
MO_20_01_22_C_Y,E28
MO_20_01_23_C_Y,E29
MO_20_01_24_C_Y,E30
MO_20_01_26_C_Y,E32
MO_20_01_27_C_Y,E33
MO_20_01_28_C_Y,E37
MO_20_01_29_C_Y,E38
MO_20_02_01_C_Y,E34
MO_20_02_02_C_Y,E35
MO_20_02_03_C_Y,E39
MO_20_02_04_C_Y,E43
MO_20_02_05_C_Y,E41
MO_20_02_06_C_Y,E44
MO_20_02_07_C_Y,E45
MO_20_02_08_C_Y,E46
MO_20_02_09_C_Y,E47
MO_20_02_10_C_Y,E48
MO_20_02_11_C_Y,E49
MO_20_02_12_C_Y,E50
MO_20_02_13_C_Y,E52
MO_20_02_14_C_Y,E56
MO_20_02_15_C_Y,E57
MO_20_02_16_C_Y,E58
MO_20_02_17_C_Y,E60
MO_20_02_18_C_Y,E61
MO_20_02_19_C_Y,E62
MO_20_02_20_C_Y,E63
MO_20_02_21_C_Y,E64
MO_20_02_22_C_Y,E65
MO_20_02_23_C_Y,E67
MO_20_02_24_C_Y,E69
MO_20_02_25_C_Y,E72
MO_20_02_26_C_Y,E73
MO_20_02_27_C_Y,E74
MO_20_02_28_C_Y,E75
MO_20_02_29_C_Y,E77
MO_20_03_01_C_Y,E79
MO_20_03_02_C_Y,E82
MO_20_03_03_C_Y,E83
MO_20_03_04_C_Y,E84
MO_20_03_05_C_Y,E87
MO_20_03_06_C_Y,E89
MO_20_03_07_C_Y,E90
MO_20_03_08_C_Y,E91
MO_20_03_09_C_Y,E92
MO_20_03_10_C_Y,E93
MO_20_03_11_C_Y,E94
MO_20_03_12_C_Y,E95
MO_20_03_13_C_Y,E96
MO_20_03_14_C_Y,E97
MO_20_03_15_C_Y,588271
MO_20_03_16_C_Y,E98
MO_20_03_17_C_Y,E99
MO_20_03_18_C_Y,E100
MO_20_03_19_C_Y,E101
MO_20_03_20_C_Y,E102
MO_20_03_21_C_Y,E103
MO_20_03_22_C_Y,E105
MO_20_03_23_C_Y,E107
MO_20_03_24_C_Y,E108
MO_20_03_25_C_Y,E109
MO_20_03_26_C_Y,E110
MO_20_03_27_C_Y,E112
MO_20_03_28_C_Y,E113
MO_20_03_29_C_Y,E115
MO_20_04_01_C_Y,E116
MO_20_04_02_C_Y,E118
MO_20_04_03_C_Y,E119
MO_20_04_04_C_Y,E120
MO_20_04_05_C_Y,E121
MO_20_04_06_C_Y,E122
MO_20_04_07_C_Y,E124
MO_20_04_08_C_Y,E125
MO_20_04_09_C_Y,E126
MO_20_04_10_C_Y,E127
MO_20_04_11_C_Y,E126
MO_20_04_12_C_Y,E127
MO_20_04_13_C_Y,E128
MO_20_04_14_C_Y,E129
MO_20_04_15_C_Y,588160
MO_20_04_16_C_Y,E130
MO_20_04_17_C_Y,E131
MO_20_04_18_C_Y,E132
MO_20_04_19_C_Y,E133
MO_20_04_20_C_Y,E134
MO_20_04_21_C_Y,E136
MO_20_04_22_C_Y,E139
MO_20_04_23_C_Y,E140
MO_20_04_24_C_Y,E141
MO_20_04_25_C_Y,E144
MO_20_04_26_C_Y,E145
MO_20_04_27_C_Y,E146
MO_20_04_28_C_Y,E147
MO_20_04_29_C_Y,E148
MO_20_05_01_C_Y,E149
MO_20_05_02_C_Y,E150
MO_20_05_03_C_Y,E151
MO_20_05_04_C_Y,E152
MO_20_05_05_C_Y,E153
MO_20_05_06_C_Y,E155
MO_20_05_07_C_Y,E154
MO_20_05_08_C_Y,E156
MO_20_05_09_C_Y,E157
MO_20_05_10_C_Y,E158
MO_20_05_11_C_Y,E161
MO_20_05_12_C_Y,E163
MO_20_05_13_C_Y,E162
MO_20_05_14_C_Y,E169
MO_20_05_15_C_Y,E164
MO_20_05_16_C_Y,E165
MO_20_05_17_C_Y,E166
MO_20_05_18_C_Y,NO TAG
MO_20_05_19_C_Y,E170
MO_20_05_20_C_Y,E172
MO_20_05_21_C_Y,E173
MO_20_05_22_C_Y,E174
MO_20_05_23_C_Y,E175
MO_20_05_24_C_Y,E176
MO_20_05_25_C_Y,E177
MO_20_05_26_C_Y,E179
MO_20_05_27_C_Y,E180
MO_20_05_28_C_Y,E181
MO_20_05_29_C_Y,E182
MO_20_06_01_C_Y,E183
MO_20_06_02_C_Y,E184
MO_20_06_03_C_Y,E185
MO_20_06_04_C_Y,E186
MO_20_06_05_C_Y,E187
MO_20_06_06_C_Y,E188
MO_20_06_07_C_Y,E189
MO_20_06_08_C_Y,E190
MO_20_06_09_C_Y,E192
MO_20_06_10_C_Y,E193
MO_20_06_11_C_Y,E194
MO_20_06_12_C_Y,E195
MO_20_06_13_C_Y,E197
MO_20_06_14_C_Y,E199
MO_20_06_15_C_Y,E198
MO_20_06_16_C_Y,E201
MO_20_06_17_C_Y,E202
MO_20_06_18_C_Y,E203
MO_20_06_19_C_Y,E204
MO_20_06_20_C_Y,E205
MO_20_06_21_C_Y,E207
MO_20_06_22_C_Y,E206
MO_20_06_23_C_Y,E209
MO_20_06_24_C_Y,E210
MO_20_06_25_C_Y,E211
MO_20_06_26_C_Y,E213
MO_20_06_27_C_Y,E214
MO_20_06_28_C_Y,E215
MO_20_06_29_C_Y,E217
MO_20_09_01_C_Y,E355
MO_20_09_02_C_Y,E357
MO_20_09_03_C_Y,E358
MO_20_09_04_C_Y,E358
MO_20_09_05_C_Y,E361
MO_20_09_06_C_Y,E362
MO_20_09_07_C_Y,E366
MO_20_09_08_C_Y,E368
MO_20_09_09_C_Y,E371
MO_20_09_10_C_Y,E372
MO_20_09_11_C_Y,E373
MO_20_09_12_C_Y,E374
MO_20_09_13_C_Y,E375
MO_20_09_14_C_Y,E376
MO_20_09_15_C_Y,E377
MO_20_09_16_C_Y,E379
MO_20_09_17_C_Y,E380
MO_20_09_18_C_Y,E381
MO_20_09_19_C_Y,E382
MO_20_09_20_C_Y,E384
MO_20_09_21_C_Y,E385
MO_20_09_22_C_Y,E386
MO_20_09_23_C_Y,E387
MO_20_09_24_C_Y,E388
MO_20_09_25_C_Y,E390
MO_20_09_26_C_Y,E392
MO_20_09_27_C_Y,E394
MO_20_09_28_C_Y,E396
MO_20_09_29_C_Y,E397
MO_20_10_01_C_Y,E399
MO_20_10_02_C_Y,E400
MO_20_10_03_C_Y,E401
MO_20_10_04_C_Y,E403
MO_20_10_05_C_Y,E404
MO_20_10_06_C_Y,E405
MO_20_10_07_C_Y,E406
MO_20_10_08_C_Y,E408
MO_20_10_09_C_Y,E409
MO_20_10_10_C_Y,E410
MO_20_10_11_C_Y,E411
MO_20_10_12_C_Y,E413
MO_20_10_13_C_Y,E415
MO_20_01_01_C_Z,E1
MO_20_01_02_C_Z,E2
MO_20_01_03_C_Z,E5
MO_20_01_04_C_Z,E7
MO_20_01_05_C_Z,E8
MO_20_01_06_C_Z,E11
MO_20_01_07_C_Z,E12
MO_20_01_08_C_Z,E13
MO_20_01_09_C_Z,E14
MO_20_01_10_C_Z,E15
MO_20_01_11_C_Z,E16
MO_20_01_12_C_Z,E17
MO_20_01_13_C_Z,E16
MO_20_01_14_C_Z,E17
MO_20_01_15_C_Z,E19
MO_20_01_16_C_Z,E20
MO_20_01_17_C_Z,E22
MO_20_01_18_C_Z,E24
MO_20_01_19_C_Z,E25
MO_20_01_20_C_Z,E26
MO_20_01_21_C_Z,E27
MO_20_01_22_C_Z,E28
MO_20_01_23_C_Z,E29
MO_20_01_24_C_Z,E30
MO_20_01_26_C_Z,E32
MO_20_01_27_C_Z,E33
MO_20_01_28_C_Z,E37
MO_20_01_29_C_Z,E38
MO_20_02_01_C_Z,E34
MO_20_02_02_C_Z,E35
MO_20_02_03_C_Z,E39
MO_20_02_04_C_Z,E43
MO_20_02_05_C_Z,E41
MO_20_02_06_C_Z,E44
MO_20_02_07_C_Z,E45
MO_20_02_08_C_Z,E46
MO_20_02_09_C_Z,E47
MO_20_02_10_C_Z,E48
MO_20_02_11_C_Z,E49
MO_20_02_12_C_Z,E50
MO_20_02_13_C_Z,E52
MO_20_02_14_C_Z,E56
MO_20_02_15_C_Z,E57
MO_20_02_16_C_Z,E58
MO_20_02_17_C_Z,E60
MO_20_02_18_C_Z,E61
MO_20_02_19_C_Z,E62
MO_20_02_20_C_Z,E63
MO_20_02_21_C_Z,E64
MO_20_02_22_C_Z,E65
MO_20_02_23_C_Z,E67
MO_20_02_24_C_Z,E69
MO_20_02_25_C_Z,E72
MO_20_02_26_C_Z,E73
MO_20_02_27_C_Z,E74
MO_20_02_28_C_Z,E75
MO_20_02_29_C_Z,E77
MO_20_03_01_C_Z,E79
MO_20_03_02_C_Z,E82
MO_20_03_03_C_Z,E83
MO_20_03_04_C_Z,E84
MO_20_03_05_C_Z,E87
MO_20_03_06_C_Z,E89
MO_20_03_07_C_Z,E90
MO_20_03_08_C_Z,E91
MO_20_03_09_C_Z,E92
MO_20_03_10_C_Z,E93
MO_20_03_11_C_Z,E94
MO_20_03_12_C_Z,E95
MO_20_03_13_C_Z,E96
MO_20_03_14_C_Z,E97
MO_20_03_15_C_Z,588271
MO_20_03_16_C_Z,E98
MO_20_03_17_C_Z,E99
MO_20_03_18_C_Z,E100
MO_20_03_19_C_Z,E101
MO_20_03_20_C_Z,E102
MO_20_03_21_C_Z,E103
MO_20_03_22_C_Z,E105
MO_20_03_23_C_Z,E107
MO_20_03_24_C_Z,E108
MO_20_03_25_C_Z,E109
MO_20_03_26_C_Z,E110
MO_20_03_27_C_Z,E112
MO_20_03_28_C_Z,E113
MO_20_03_29_C_Z,E115
MO_20_04_01_C_Z,E116
MO_20_04_02_C_Z,E118
MO_20_04_03_C_Z,E119
MO_20_04_04_C_Z,E120
MO_20_04_05_C_Z,E121
MO_20_04_06_C_Z,E122
MO_20_04_07_C_Z,E124
MO_20_04_08_C_Z,E125
MO_20_04_09_C_Z,E126
MO_20_04_10_C_Z,E127
MO_20_04_11_C_Z,E126
MO_20_04_12_C_Z,E127
MO_20_04_13_C_Z,E128
MO_20_04_14_C_Z,E129
MO_20_04_15_C_Z,588160
MO_20_04_16_C_Z,E130
MO_20_04_17_C_Z,E131
MO_20_04_18_C_Z,E132
MO_20_04_19_C_Z,E133
MO_20_04_20_C_Z,E134
MO_20_04_21_C_Z,E136
MO_20_04_22_C_Z,E139
MO_20_04_23_C_Z,E140
MO_20_04_24_C_Z,E141
MO_20_04_25_C_Z,E144
MO_20_04_26_C_Z,E145
MO_20_04_27_C_Z,E146
MO_20_04_28_C_Z,E147
MO_20_04_29_C_Z,E148
MO_20_05_01_C_Z,E149
MO_20_05_02_C_Z,E150
MO_20_05_03_C_Z,E151
MO_20_05_04_C_Z,E152
MO_20_05_05_C_Z,E153
MO_20_05_06_C_Z,E155
MO_20_05_07_C_Z,E154
MO_20_05_08_C_Z,E156
MO_20_05_09_C_Z,E157
MO_20_05_10_C_Z,E158
MO_20_05_11_C_Z,E161
MO_20_05_12_C_Z,E163
MO_20_05_13_C_Z,E162
MO_20_05_14_C_Z,E169
MO_20_05_15_C_Z,E164
MO_20_05_16_C_Z,E165
MO_20_05_17_C_Z,E166
MO_20_05_18_C_Z,NO TAG
MO_20_05_19_C_Z,E170
MO_20_05_20_C_Z,E172
MO_20_05_21_C_Z,E173
MO_20_05_22_C_Z,E174
MO_20_05_23_C_Z,E175
MO_20_05_24_C_Z,E176
MO_20_05_25_C_Z,E177
MO_20_05_26_C_Z,E179
MO_20_05_27_C_Z,E180
MO_20_05_28_C_Z,E181
MO_20_05_29_C_Z,E182
MO_20_06_01_C_Z,E183
MO_20_06_02_C_Z,E184
MO_20_06_03_C_Z,E185
MO_20_06_04_C_Z,E186
MO_20_06_05_C_Z,E187
MO_20_06_06_C_Z,E188
MO_20_06_07_C_Z,E189
MO_20_06_08_C_Z,E190
MO_20_06_09_C_Z,E192
MO_20_06_10_C_Z,E193
MO_20_06_11_C_Z,E194
MO_20_06_12_C_Z,E195
MO_20_06_13_C_Z,E197
MO_20_06_14_C_Z,E199
MO_20_06_15_C_Z,E198
MO_20_06_16_C_Z,E201
MO_20_06_17_C_Z,E202
MO_20_06_18_C_Z,E203
MO_20_06_19_C_Z,E204
MO_20_06_20_C_Z,E205
MO_20_06_21_C_Z,E207
MO_20_06_22_C_Z,E206
MO_20_06_23_C_Z,E209
MO_20_06_24_C_Z,E210
MO_20_06_25_C_Z,E211
MO_20_06_26_C_Z,E213
MO_20_06_27_C_Z,E214
MO_20_06_28_C_Z,E215
MO_20_06_29_C_Z,E217
MO_20_09_01_C_Z,E355
MO_20_09_02_C_Z,E357
MO_20_09_03_C_Z,E358
MO_20_09_04_C_Z,E358
MO_20_09_05_C_Z,E361
MO_20_09_06_C_Z,E362
MO_20_09_07_C_Z,E366
MO_20_09_08_C_Z,E368
MO_20_09_09_C_Z,E371
MO_20_09_10_C_Z,E372
MO_20_09_11_C_Z,E373
MO_20_09_12_C_Z,E374
MO_20_09_13_C_Z,E375
MO_20_09_14_C_Z,E376
MO_20_09_15_C_Z,E377
MO_20_09_16_C_Z,E379
MO_20_09_17_C_Z,E380
MO_20_09_18_C_Z,E381
MO_20_09_19_C_Z,E382
MO_20_09_20_C_Z,E384
MO_20_09_21_C_Z,E385
MO_20_09_22_C_Z,E386
MO_20_09_23_C_Z,E387
MO_20_09_24_C_Z,E388
MO_20_09_25_C_Z,E390
MO_20_09_26_C_Z,E392
MO_20_09_27_C_Z,E394
MO_20_09_28_C_Z,E396
MO_20_09_29_C_Z,E397
MO_20_10_01_C_Z,E399
MO_20_10_02_C_Z,E400
MO_20_10_03_C_Z,E401
MO_20_10_04_C_Z,E403
MO_20_10_05_C_Z,E404
MO_20_10_06_C_Z,E405
MO_20_10_07_C_Z,E406
MO_20_10_08_C_Z,E408
MO_20_10_09_C_Z,E409
MO_20_10_10_C_Z,E410
MO_20_10_11_C_Z,E411
MO_20_10_12_C_Z,E413
MO_20_10_13_C_Z,E415
MO_20_02_01_A_X,E34
MO_20_02_02_A_X,E35
MO_20_02_03_A_X,E39
MO_20_02_04_A_X,E43
MO_20_02_05_A_X,E41
MO_20_02_06_A_X,E44
MO_20_02_07_A_X,E45
MO_20_02_08_A_X,E46
MO_20_02_09_A_X,E47
MO_20_02_10_A_X,E48
MO_20_02_11_A_X,E49
MO_20_02_12_A_X,E50
MO_20_02_13_A_X,E52
MO_20_02_14_A_X,E56
MO_20_03_12_A_X,E95
MO_20_03_13_A_X,E96
MO_20_03_14_A_X,E97
MO_20_03_15_A_X,588271
MO_20_03_16_A_X,E98
MO_20_03_17_A_X,E99
MO_20_03_18_A_X,E100
MO_20_03_19_A_X,E101
MO_20_03_20_A_X,E102
MO_20_03_21_A_X,E103
MO_20_03_22_A_X,E105
MO_20_03_24_A_X,E108
MO_20_03_25_A_X,E109
MO_20_03_26_A_X,E110
MO_20_03_27_A_X,E112
MO_20_03_28_A_X,E113
MO_20_04_01_A_X,E116
MO_20_04_02_A_X,E118
MO_20_04_03_A_X,E119
MO_20_04_04_A_X,E120
MO_20_04_05_A_X,E121
MO_20_04_06_A_X,E122
MO_20_04_07_A_X,E124
MO_20_04_08_A_X,E125
MO_20_04_09_A_X,E126
MO_20_04_10_A_X,E127
MO_20_04_11_A_X,E126
MO_20_04_12_A_X,E127
MO_20_04_13_A_X,E128
MO_20_04_14_A_X,E129
MO_20_04_15_A_X,588160
MO_20_04_16_A_X,E130
MO_20_04_17_A_X,E131
MO_20_04_18_A_X,E132
MO_20_04_19_A_X,E133
MO_20_04_20_A_X,E134
MO_20_04_21_A_X,E136
MO_20_04_22_A_X,E139
MO_20_04_23_A_X,E140
MO_20_04_24_A_X,E141
MO_20_04_25_A_X,E144
MO_20_04_26_A_X,E145
MO_20_04_27_A_X,E146
MO_20_04_28_A_X,E147
MO_20_04_29_A_X,E148
MO_20_05_01_A_X,E149
MO_20_05_02_A_X,E150
MO_20_05_03_A_X,E151
MO_20_05_04_A_X,E152
MO_20_05_05_A_X,E153
MO_20_05_06_A_X,E155
MO_20_05_07_A_X,E154
MO_20_05_08_A_X,E156
MO_20_05_09_A_X,E157
MO_20_05_10_A_X,E158
MO_20_05_11_A_X,E161
MO_20_05_12_A_X,E163
MO_20_05_13_A_X,E162
MO_20_05_14_A_X,E169
MO_20_05_15_A_X,E164
MO_20_05_16_A_X,E165
MO_20_05_17_A_X,E166
MO_20_05_18_A_X,NO TAG
MO_20_05_19_A_X,E170
MO_20_05_20_A_X,E172
MO_20_05_21_A_X,E173
MO_20_05_22_A_X,E174
MO_20_05_23_A_X,E175
MO_20_05_24_A_X,E176
MO_20_05_25_A_X,E177
MO_20_05_27_A_X,E180
MO_20_05_28_A_X,E181
MO_20_05_29_A_X,E182
MO_20_06_01_A_X,E183
MO_20_06_02_A_X,E184
MO_20_06_03_A_X,E185
MO_20_06_04_A_X,E186
MO_20_06_05_A_X,E187
MO_20_06_07_A_X,E189
MO_20_06_08_A_X,E190
MO_20_06_09_A_X,E192
MO_20_06_10_A_X,E193
MO_20_06_11_A_X,E194
MO_20_06_12_A_X,E195
MO_20_06_13_A_X,E197
MO_20_06_14_A_X,E199
MO_20_06_15_A_X,E198
MO_20_06_16_A_X,E201
MO_20_06_17_A_X,E202
MO_20_06_18_A_X,E203
MO_20_06_19_A_X,E204
MO_20_06_20_A_X,E205
MO_20_06_21_A_X,E207
MO_20_06_22_A_X,E206
MO_20_06_23_A_X,E209
MO_20_06_24_A_X,E210
MO_20_06_25_A_X,E211
MO_20_06_26_A_X,E213
MO_20_06_27_A_X,E214
MO_20_06_28_A_X,E215
MO_20_06_29_A_X,E217
MO_20_07_01_A_X,E218
MO_20_07_02_A_X,E219
MO_20_07_03_A_X,E220
MO_20_07_04_A_X,E221
MO_20_07_05_A_X,E222
MO_20_07_06_A_X,E223
MO_20_07_07_A_X,588160
MO_20_07_08_A_X,E225
MO_20_07_09_A_X,E226
MO_20_07_10_A_X,E227
MO_20_07_11_A_X,E230
MO_20_07_12_A_X,E231
MO_20_07_13_A_X,E234
MO_20_07_14_A_X,dead
MO_20_07_15_A_X,E301
MO_20_07_16_A_X,E302
MO_20_07_17_A_X,E303
MO_20_07_18_A_X,E304
MO_20_07_20_A_X,E307
MO_20_07_21_A_X,E308
MO_20_07_22_A_X,E309
MO_20_07_23_A_X,E310
MO_20_07_24_A_X,E312
MO_20_07_28_A_X,E318
MO_20_07_29_A_X,E320
MO_20_08_01_A_X,E324
MO_20_08_02_A_X,E326
MO_20_08_03_A_X,E322
MO_20_08_04_A_X,E323
MO_20_08_05_A_X,E327
MO_20_08_06_A_X,E329
MO_20_08_07_A_X,E330
MO_20_08_08_A_X,E331
MO_20_08_09_A_X,E332
MO_20_08_10_A_X,E333
MO_20_08_11_A_X,E335
MO_20_08_12_A_X,E338
MO_20_08_13_A_X,E340
MO_20_08_14_A_X,588160
MO_20_08_16_A_X,E339
MO_20_08_17_A_X,E341
MO_20_08_18_A_X,E342
MO_20_08_19_A_X,588160
MO_20_08_20_A_X,E343
MO_20_08_21_A_X,E344
MO_20_08_22_A_X,E345
MO_20_08_23_A_X,E346
MO_20_08_24_A_X,E347
MO_20_08_25_A_X,E348
MO_20_08_26_A_X,E351
MO_20_08_27_A_X,E350
MO_20_08_28_A_X,E352
MO_20_08_29_A_X,E353
MO_20_09_01_A_X,E355
MO_20_09_02_A_X,E357
MO_20_09_03_A_X,E358
MO_20_09_04_A_X,E358
MO_20_09_05_A_X,E361
MO_20_09_06_A_X,E362
MO_20_09_07_A_X,E366
MO_20_09_08_A_X,E368
MO_20_09_09_A_X,E371
MO_20_09_10_A_X,E372
MO_20_09_11_A_X,E373
MO_20_09_12_A_X,E374
MO_20_09_13_A_X,E375
MO_20_09_14_A_X,E376
MO_20_09_15_A_X,E377
MO_20_09_16_A_X,E379
MO_20_09_17_A_X,E380
MO_20_09_19_A_X,E382
MO_20_09_20_A_X,E384
MO_20_09_21_A_X,E385
MO_20_09_22_A_X,E386
MO_20_09_23_A_X,E387
MO_20_09_24_A_X,E388
MO_20_09_25_A_X,E390
MO_20_09_26_A_X,E392
MO_20_09_27_A_X,E394
MO_20_09_28_A_X,E396
MO_20_09_29_A_X,E397
MO_20_10_01_A_X,E399
MO_20_10_02_A_X,E400
MO_20_10_10_A_X,E410
MO_20_10_11_A_X,E411
MO_20_10_12_A_X,E413
MO_20_10_13_A_X,E415
MO_20_02_01_A_Y,E34
MO_20_02_02_A_Y,E35
MO_20_02_03_A_Y,E39
MO_20_02_04_A_Y,E43
MO_20_02_05_A_Y,E41
MO_20_02_06_A_Y,E44
MO_20_02_07_A_Y,E45
MO_20_02_08_A_Y,E46
MO_20_02_09_A_Y,E47
MO_20_02_10_A_Y,E48
MO_20_02_11_A_Y,E49
MO_20_02_12_A_Y,E50
MO_20_02_13_A_Y,E52
MO_20_02_14_A_Y,E56
MO_20_03_12_A_Y,E95
MO_20_03_13_A_Y,E96
MO_20_03_14_A_Y,E97
MO_20_03_15_A_Y,588271
MO_20_03_16_A_Y,E98
MO_20_03_17_A_Y,E99
MO_20_03_18_A_Y,E100
MO_20_03_19_A_Y,E101
MO_20_03_20_A_Y,E102
MO_20_03_21_A_Y,E103
MO_20_03_22_A_Y,E105
MO_20_03_24_A_Y,E108
MO_20_03_25_A_Y,E109
MO_20_03_26_A_Y,E110
MO_20_03_27_A_Y,E112
MO_20_03_28_A_Y,E113
MO_20_04_01_A_Y,E116
MO_20_04_02_A_Y,E118
MO_20_04_03_A_Y,E119
MO_20_04_04_A_Y,E120
MO_20_04_05_A_Y,E121
MO_20_04_06_A_Y,E122
MO_20_04_07_A_Y,E124
MO_20_04_08_A_Y,E125
MO_20_04_09_A_Y,E126
MO_20_04_10_A_Y,E127
MO_20_04_11_A_Y,E126
MO_20_04_12_A_Y,E127
MO_20_04_13_A_Y,E128
MO_20_04_14_A_Y,E129
MO_20_04_15_A_Y,588160
MO_20_04_16_A_Y,E130
MO_20_04_17_A_Y,E131
MO_20_04_18_A_Y,E132
MO_20_04_19_A_Y,E133
MO_20_04_20_A_Y,E134
MO_20_04_21_A_Y,E136
MO_20_04_22_A_Y,E139
MO_20_04_23_A_Y,E140
MO_20_04_24_A_Y,E141
MO_20_04_25_A_Y,E144
MO_20_04_26_A_Y,E145
MO_20_04_27_A_Y,E146
MO_20_04_28_A_Y,E147
MO_20_04_29_A_Y,E148
MO_20_05_01_A_Y,E149
MO_20_05_02_A_Y,E150
MO_20_05_03_A_Y,E151
MO_20_05_04_A_Y,E152
MO_20_05_05_A_Y,E153
MO_20_05_06_A_Y,E155
MO_20_05_07_A_Y,E154
MO_20_05_08_A_Y,E156
MO_20_05_09_A_Y,E157
MO_20_05_10_A_Y,E158
MO_20_05_11_A_Y,E161
MO_20_05_12_A_Y,E163
MO_20_05_13_A_Y,E162
MO_20_05_14_A_Y,E169
MO_20_05_15_A_Y,E164
MO_20_05_16_A_Y,E165
MO_20_05_17_A_Y,E166
MO_20_05_18_A_Y,NO TAG
MO_20_05_19_A_Y,E170
MO_20_05_20_A_Y,E172
MO_20_05_21_A_Y,E173
MO_20_05_22_A_Y,E174
MO_20_05_23_A_Y,E175
MO_20_05_24_A_Y,E176
MO_20_05_25_A_Y,E177
MO_20_05_27_A_Y,E180
MO_20_05_28_A_Y,E181
MO_20_05_29_A_Y,E182
MO_20_06_01_A_Y,E183
MO_20_06_02_A_Y,E184
MO_20_06_03_A_Y,E185
MO_20_06_04_A_Y,E186
MO_20_06_05_A_Y,E187
MO_20_06_07_A_Y,E189
MO_20_06_08_A_Y,E190
MO_20_06_09_A_Y,E192
MO_20_06_10_A_Y,E193
MO_20_06_11_A_Y,E194
MO_20_06_12_A_Y,E195
MO_20_06_13_A_Y,E197
MO_20_06_14_A_Y,E199
MO_20_06_15_A_Y,E198
